name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Smart Track,car rental,http://www.smarttrack.com.pk,0423710255,"73-E-1 Hali Rd · In I.T. Tower Gulberg Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245717/smart-track,businesslist_pk,scrapy,car-rental,2026-08-21T19:28:58.728075+00:00
Rent a Car Islamabad,car rental,https://www.rcirentacar.com.pk/,0332 5611163,"Suite 13B, Block R, Nazim-ud-din Rd, F-6/4 F 6/4 Blue Area, Islamabad, Islamabad Capital Territory 44000, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252770/rent-a-car-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:00.643643+00:00
Cititransfers,car rental,http://www.cititransfers.net,923015370205,"Office 1-A, Javed Bhatti Plaza, G-6/1-1, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242300/cititransfers,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:02.478799+00:00
CNS Rent a Car Lahore,car rental,http://www.cnsrentacar.com/lahore,03454142020,"61 T Block, Commercial Market, DHA Phase 3, Lahore Cant. Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/241627/cns-rent-a-car-lahore,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:04.563564+00:00
Ac Rent a car,car rental,http://www.acrentacar.com/,03224042469,"3/3A, Phase 1, D.H.A Lahore, Lahore, Punjab",https://www.businesslist.pk/company/243778/ac-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:06.219359+00:00
Sherwani Rent A Car,car rental,https://srentacar.com.pk/,"(92 61) 6017300,  +92 300 7363346","Opposite Girls Degree College, Kutchery Road, Shadab Colony, Multan, Punjab",https://www.businesslist.pk/company/194155/sherwani-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:07.623827+00:00
Faiz Rent a Car and Tours,car rental,http://www.faizcarrental.com,+924235140699," Second Floor Office no:1 Ali Plaza Opposite Toyota Airport Motors, Khuda Buksh Colony Lahore, Lahore, Punjab",https://www.businesslist.pk/company/244779/faiz-rent-a-car-and-tours,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:09.672800+00:00
Dogar Rent a Car Company,car rental,https://dogarrentacar.com,03246000786,"89-B, Main Boulevard Sabza Zaar Scheme Lahore, Lahore, Punjab",https://www.businesslist.pk/company/250045/dogar-rent-a-car-company,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:11.593746+00:00
Rent a car Islamabad,car rental,https://www.rent-a-car-islamabad.com/,0518357847,"F6/4, Muhammadi Plaza, Nazim-ud-din Road, Islamabad, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244316/rent-a-car-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:12.518284+00:00
Raza Khan Tours,car rental,http://www.razakhantours.com,021-32411350,"101 NEW BOLTON MARKET TOWER KARACHI, Karachi, Sindh",https://www.businesslist.pk/company/241307/raza-khan-tours,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:13.750381+00:00
Rent a Car Lahore With Driver,car rental,http://www.rent-a-car-lahore.com/,0333 5466143,"DHA Phase 1, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/247308/rent-a-car-lahore-with-driver,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:14.852106+00:00
Alfalah Enterprises,car rental,http://WWW.ALFALAHENTERPRISESPK.COM,"0512342100,0512342200,1","OFF# 11 ,3RD FLOOR AALY PLAZA BLUE AREA ISLAMABAD, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/235484/alfalah-enterprises,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:16.994525+00:00
Askari Cars: Rent a Car in Lahore,car rental,http://www.askaricars.com,03009430719,"Office # 02, Building No CCA-08, DD Block DHA Phase 04 Lahore, Lahore, Punjab",https://www.businesslist.pk/company/240917/askari-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:18.892566+00:00
Cheap rent a car lahore,car rental,http://www.fasttour.net/,+923218499507,"37-K,1st floor,commercial area DHA Phase 1, Lahore, Punjab",https://www.businesslist.pk/company/243496/cheap-rent-a-car-lahore,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:20.693115+00:00
Hamza Travel and Motors Islamabad,car rental,https://hamzamotors.com.pk/,0518319744,"Plot Number 349-350, Industrial area, I-9/3, Islamabad, Islamabad, Federally Administered Tribal Areas",https://www.businesslist.pk/company/252090/hamza-travel-and-motors-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:22.214202+00:00
Beyond Adventures PVT LTD,car rental,http://www.beyondadventures.com.pk,0512163138,"Office no : 5 Crown Business Center E 11 / 2 Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252776/beyond-adventures-pvt-ltd,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:24.347598+00:00
Ar Raheem Motors,car rental,http://ar-raheem-motors.com,03339737840,"Office #01, Building K-300 (Opposite UBL Bank), Hameed Khan Road, Comettie Chowk, Rawalpindi., Rawalpindi, Punjab",https://www.businesslist.pk/company/249909/ar-raheem-motors,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:26.454404+00:00
Pak Car Rentals,car rental,http://www.rentacarservices247.com/,+923420222262,"Street#29 plot # 135,G-9/1,Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/245248/pak-car-rentals,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:28.838903+00:00
Rent a Car Islamabad,car rental,http://www.rcitravelandtours.com/rent-a-car-islamabad/,0518430247,"Suite #06, Street 37, Jinnah Arcade, G-13/2 Islamabad, Islamabad, Punjab",https://www.businesslist.pk/company/248107/rent-a-car-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:30.590553+00:00
7 Eleven Car Rental &amp; Tours,car rental,https://www.facebook.com/7elevenenterprises,03365548497,"Office: 3B, Al-Rehman Chamber, Blue Area, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252529/7-eleven-car-rentaltours,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:32.554251+00:00
AH Motors and Rent a Car,car rental,http://ahmotorsrentacar.com,02136966067,"ahmotorsrentacar.com, Karachi, Sindh",https://www.businesslist.pk/company/241840/ah-motors-and-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:34.303036+00:00
ViP Cab Taxi Rent A Car &amp; Driving School,car rental,http://vip-rent-a-car-driving-school.business.site/,03060602202,"Kashmir road, Sialkot, Punjab",https://www.businesslist.pk/company/245163/vip-cab-taxi-rent-a-cardriving-school,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:36.130499+00:00
Asad Enterprises,car rental,http://www.asadtransport.com,02135057788,"C-209, Sector 31-F, Dar us Salam Society, Main Korangi Road, Karachi, Sindh",https://www.businesslist.pk/company/246041/asad-enterprises,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:37.905117+00:00
Travelcon,car rental,,+923066363774,"2nd Floor, H-31, DHA Phase 1, Lahore, 54000, Lahore",https://www.businesslist.pk/company/258970/travelcon,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:39.897295+00:00
Auto Rent,car rental,http://www.autorentacar.rentals,0346-7775444,"shop no 11,Faraz Avenue,Block 20,Gulistan e johar,karachi, Karachi, Sindh",https://www.businesslist.pk/company/241900/auto-rent,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:42.085827+00:00
24 Hour Rent A Car &amp; Tours,car rental,http://www.facebook.com/24hourrentacarandtoursofficial,04237175637,"Main Boulevard DHA Phase 4 Lahore, Lahore, Punjab",https://www.businesslist.pk/company/254022/24-hour-rent-a-cartours,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:43.306467+00:00
RCI Motors Islamabad,car rental,https://www.rcirentacar.com.pk/rent-a-car-islamabad/,0518430247,"Office #06, Nazim-ud-din Rd, Block R F 6/4 Blue Area, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/245499/rci-motors-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:44.972678+00:00
Haider Travels and Rent a Cars,car rental,http://www.haidertravels.com,0321-4104443,"Al-Rehman Plaza, Walton Road, Cantt, Lahore, Punjab",https://www.businesslist.pk/company/241482/haider-travels-and-rent-a-cars,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:46.742086+00:00
Bookings Channel Private Limited,car rental,http://www.bookings-channel.com,+923088777977,"OFFICE NO 10 FIRST FLOOR ABRAR BUSINESS CENTER MAIN WAHDAT ROAD, Lahore, Punjab",https://www.businesslist.pk/company/253742/bookings-channel-private-limited,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:48.544301+00:00
Asad Enterprises,car rental,http://www.asadtransport.com,02135057788,"C-209, Sector 31-F, Dar-us-Salam Society, Main Korangi Road, Karachi , Karachi, Sindh",https://www.businesslist.pk/company/246189/asad-enterprises,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:50.490523+00:00
Vgudie Tours and Treks,car rental,http://www.vguidetours.com,03126766888,"Office# B201 1st Flour Swat shopping Mall Fizagat, Mingora, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/252406/vgudie-tours-and-treks,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:52.697229+00:00
Rent a Car Islamabad,car rental,https://www.rent-a-car.com.pk/,05188430247,"Suit# 13A, Muhammadi Plaza, F-6/4, Islamabad, Islamabad, Punjab",https://www.businesslist.pk/company/248740/rent-a-car-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:53.907615+00:00
AB Rent A Car,car rental,,+923214002325,"GF.85 Divine Mega 2 Plaza, Near Honda Point Main Airport Road Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/244799/ab-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:56.120218+00:00
Al Madina Rent A Car,car rental,http://www.almadinarentacar.com,+924235923940,"17-F-1, Main Punjab CO-Operative Housing Society, Lahore, Punjab",https://www.businesslist.pk/company/245152/al-madina-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:29:58.359757+00:00
RCI Rent a Car Islamabad,car rental,https://www.rcirentacar.com.pk/rent-a-car-islamabad,0518485007,"Suit 13, Muhammadi Plaza, F-6/4, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246289/rci-rent-a-car-islamabad,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:00.283908+00:00
Wadood Travels Services,car rental,http://www.wadoodtravels.com,0512306869,"Office # 1st Floor Jinnah Arcade Near Street # 39 G-13/2 Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242187/wadood-travels-services,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:02.144669+00:00
The Ride Rent A Car,car rental,http://www.theride.com.pk,03369671204,"Office #10 Jinnah Arcade Street#37 G-13/2 Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/251587/the-ride-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:04.276335+00:00
SAF Rent A Car Lahore,car rental,https://sites.google.com/view/rent-a-carlahore/home,03042795250,"E، 90/43 Street 3, Extension Super Town, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/241848/saf-rent-a-car-lahore,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:06.054992+00:00
Khan tours and rent a car,car rental,http://www.khantours.com.pk,009223214254169,"Canal Road Mughal Pura bus stop atta market office# 3, Lahore, Punjab",https://www.businesslist.pk/company/250306/khan-tours-and-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:08.265079+00:00
Jeco Private Limited,vehicle manufacturers,http://www.jeco.com.pk,+92-313-8648011,"Near Jinnah Interchange (Pindi bypass), G. T. Road., Gujranwala, Punjab",https://www.businesslist.pk/company/211270/jeco-private-limited,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:10.150914+00:00
Shaharyar Traders,vehicle manufacturers,https://shaharyartraders.com/,04235162145,"14-C/1Main, Faisal Town Rd, Block C 1 Faisal Town, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/251598/shaharyar-traders,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:11.172238+00:00
SignTrack,vehicle manufacturers,https://signtrack.pk,+92 3372224455,"Street 118, G11/4, Islamabad, Pakistan, Islamabad",https://www.businesslist.pk/company/255023/signtrack,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:13.192248+00:00
The Credit Insurance Company Ltd.,vehicle manufacturers,,0321-4680291,"Trafco House.1c1 Canal Bank Road Canal Park Gulberg ll Lahore Pakistan , Lahore, Punjab",https://www.businesslist.pk/company/121538/the-credit-insurance-company-ltd,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:14.452249+00:00
Pantrac PVT LTD (Authorized dealer of Sinotruk),vehicle manufacturers,,03171008718,"House 81/1.22nd street. DHA VI. Khayaban e Badar., Karachi, Sindh",https://www.businesslist.pk/company/247690/pantrac-pvt-ltd-authorized-dealer-of-sinotruk,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:16.633005+00:00
Trackinghub - Best car tracker company,vehicle manufacturers,,03424431234,"I-10, Javed market, Islamabad, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/254674/trackinghub-best-car-tracker-company,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:18.564053+00:00
Ayub Shock Auto,vehicle manufacturers,,,"Shah Jahan Road Behind Data Darbar, Baari wala Chowk, Qamar Market Lahore , Lahore, Punjab",https://www.businesslist.pk/company/241354/ayub-shock-auto,businesslist_pk,scrapy,vehicle-manufacturers,2026-08-21T19:30:20.251216+00:00
Vecanza.com,auto parts newused,https://vecanza.com/,03211946029,"Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249221/vecanzacom,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:22.507452+00:00
Five Star Honda/ Services in Johar,auto parts newused,https://www.fivestarhonda.com.pk/,+923368352032,"Shop # 3&amp;4, Crescent view apartment, Opposite Habib University Gulistan E Johar Block 13 Karachi, Karachi",https://www.businesslist.pk/company/255186/five-star-honda-services-in-johar,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:23.805707+00:00
Modern Car Accessories,auto parts newused,https://www.moderncaraccessories.com/,0423-7722227,"Opposite Police Station Lari Ada Wazir Ali Center Lahore Badami Bagh، Data Nagar Badami Bagh, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/248684/modern-car-accessories,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:25.552006+00:00
i POS System,auto parts newused,http://www.ipossystem.com,03314410472,"335 A3 Gulberg 3, Lahore, Punjab",https://www.businesslist.pk/company/249014/i-pos-system,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:27.004024+00:00
Lift-n-trade,auto parts newused,,+922132772471,"G-167, Ruby Plaza, Preedy Street, Karachi (near to preedy police station), Karachi",https://www.businesslist.pk/company/258908/lift-n-trade,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:28.768579+00:00
Perfect Auto Parts,auto parts newused,,+923204061461,"Shop M27 first Floor Shafi Tower Near MCB Circular Road Badami bagh, Lahore",https://www.businesslist.pk/company/257634/perfect-auto-parts,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:30.622156+00:00
Turbo tech Pakistan,auto parts newused,,,"Madina Plaza, Phase-II Shop# 69, M.A Jinnah Road",https://www.businesslist.pk/company/249344/turbo-tech-pakistan,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:32.671022+00:00
Suzuki mardan Motors,auto parts newused,https://suzukimardan.com/,03166600002,"Chah Sultan Chaklala Cantt., Rawalpindi, Punjab 46000, Rawalpindi, Punjab",https://www.businesslist.pk/company/252892/suzuki-mardan-motors,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:34.049954+00:00
Pakmoto,auto parts newused,https://pakmoto.com,03313555911,"5th Floor, Prop 26R-9/9, Montgomery Park, Montgomery Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/247348/pakmoto,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:36.240993+00:00
Zahid Impex,auto parts newused,https://zahid-impex.business.site,+92-21-32722551,"7-Rahim Manzil, Plaza Square, Muhammad Ali Jinnah Rd, Preedy Quarters, Karachi, Sindh",https://www.businesslist.pk/company/207981/zahid-impex,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:37.858417+00:00
AA Parts,auto parts newused,https://www.aaparts.net/,(042)-3630717-1,"First floor H-06 Montgomery Road Lahore, Lahore, Punjab",https://www.businesslist.pk/company/254327/aa-parts,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:38.799765+00:00
Hong de Impex,auto parts newused,http://www.hongdehd.com.pk,03204967152,"206A, 2nd floor siddique trade center gulberg-II, Lahore, Punjab",https://www.businesslist.pk/company/252173/hong-de-impex,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:41.036309+00:00
Chiyoda Auto Lamp,auto parts newused,,924237721137,"Mcleod Road Lahore, Lahore, Punjab",https://www.businesslist.pk/company/253567/chiyoda-auto-lamp,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:43.196445+00:00
Kashmir trader,auto parts newused,https://autopartskashmir.blogspot.com/,+92 3027998171,"Shop no 2 afroze market main guwalmondi road Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/253539/kashmir-trader,businesslist_pk,scrapy,auto-parts-newused,2026-08-21T19:30:45.321245+00:00
Irshad Rent a Car Bahawalpur,car rental,https://youtube.com/@irshadrentacar,+923071707019,"Saddar Puli, University Chowk, Bahawalpur Cantt, Bahawalpur, Punjab 63100, Bahawalpur",https://www.businesslist.pk/company/258598/irshad-rent-a-car-bahawalpur,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:47.418243+00:00
RPM Car Rental,car rental,https://rpmcarrental.pk/,03009238948,"Suit # G-14, Allience Apartment, Sector 11 C 1 North Karachi, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/252861/rpm-car-rental,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:48.585476+00:00
Pay4Drive,car rental,http://pay4drive.com/,0302-4019477,"120, K-II, Wapda Town Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/243527/pay4drive,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:50.922348+00:00
Faisalabad Car Rental And Tours,car rental,https://www.facebook.com/pg/faisalabadcarrental/about/,+923156099281,"Millat Chowk Shaikhupura Road ,Faislabad, Faisalabad, Punjab",https://www.businesslist.pk/company/242390/faisalabad-car-rental-and-tours,businesslist_pk,scrapy,car-rental,2026-08-21T19:30:52.342320+00:00
