name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
LahoreRentACar,car rental,http://lahore-rent-a-car-wapda-town-lhr.business.site,03123221155,"7-GCP Scheem, R1 Johar Town, Lahore, Punjab",https://www.businesslist.pk/company/247980/lahorerentacar,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:23.755211+00:00
Farhan Car Rental Services,car rental,https://farhanrentacar.com/,+92 312 - 2810139,"Pakistan, Karachi",https://www.businesslist.pk/company/258887/farhan-car-rental-services,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:25.624177+00:00
SwariHub,car rental,http://www.swarihub.com/rent-a-car-in-lahore,+92-300-4396570,"452-D Block Tajpura LDA , Lahore, Punjab",https://www.businesslist.pk/company/246224/swarihub,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:27.118511+00:00
Faisalabad Car Rental And Tours Service,car rental,https://www.facebook.com/pg/faisalabadcarrental/about/,03044006169,"Millat Chowk Shaikhupura Road Near Habib Metro Bank , Faisalabad, Punjab",https://www.businesslist.pk/company/250367/faisalabad-car-rental-and-tours-service,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:28.978702+00:00
Madina Rent A Car,car rental,http://madina-rent-a-car.business.site/,03214235986,"Haji Akram Plaza, Gate No.1, Sooter Mills, Main GT Road , Lahore, Punjab",https://www.businesslist.pk/company/247604/madina-rent-a-car,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:30.027675+00:00
Irshad Rent a Car Bahawalpur,car rental,https://youtube.com/@irshadrentacar,+923071707019,"Saddar Puli, University Chowk, Bahawalpur Cantt, Bahawalpur, Punjab 63100, Bahawalpur",https://www.businesslist.pk/company/258598/irshad-rent-a-car-bahawalpur,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:31.959913+00:00
Quetta 2D Car Service 03302211115,car rental,https://karachiquetta2dcarservice.com,03367801565,"University Road Karachi , Karachi, Sindh",https://www.businesslist.pk/company/254212/quetta-2d-car-service-03302211115,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:34.074572+00:00
RPM Car Rental,car rental,https://rpmcarrental.pk/,03009238948,"Suit # G-14, Allience Apartment, Sector 11 C 1 North Karachi, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/252861/rpm-car-rental,businesslist_pk,scrapy,car-rental,2026-08-29T02:03:36.261097+00:00
AutoAdvisers,auto dealers newused,https://autoadvisers.com/,+92 51 6121111,"Street 44-A, F-6/1 F 6/1 F-6, Islamabad, Islamabad Capital Territory 46000, Islamabad",https://www.businesslist.pk/company/258766/autoadvisers,businesslist_pk,scrapy,auto-dealers-newused,2026-08-29T02:03:37.710765+00:00
Fairwheels.com,auto dealers newused,,03214550829,"Iqbal Town, Lahore Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/250190/fairwheelscom,businesslist_pk,scrapy,auto-dealers-newused,2026-08-29T02:03:39.692460+00:00
Aimal Autos,auto dealers newused,https://www.facebook.com/aimalautos,+923128160016,"Double Road Civic Center Street Quetta , Quetta",https://www.businesslist.pk/company/257731/aimal-autos,businesslist_pk,scrapy,auto-dealers-newused,2026-08-29T02:03:41.321714+00:00
Aam Motors,auto dealers newused,https://www.ammmotors.com,+924232081630,"SHOWROOM 34, MUALANA SHAUKAT ALI ROAD ,JOHAR TOWN LAHORE, Lahore",https://www.businesslist.pk/company/258146/aam-motors,businesslist_pk,scrapy,auto-dealers-newused,2026-08-29T02:03:43.476762+00:00
CarZaamin,auto dealers newused,,111 227 070,"57 - B Johar Town Lahore, Lahore, Punjab",https://www.businesslist.pk/company/249501/carzaamin,businesslist_pk,scrapy,auto-dealers-newused,2026-08-29T02:03:45.440964+00:00
Naseer Autos,auto repair,https://www.naseerautos.biz,+92304 1111337,"D-55-A/1, SITE., Sindh, Karachi, Sindh",https://www.businesslist.pk/company/94336/naseer-autos,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:47.520912+00:00
Faw Jhelum Motors,auto repair,,0544-272191-92,"OPPOSITE DEGREE COLLEGE, MAIN G T ROAD JHELUM, Jhelum, Punjab",https://www.businesslist.pk/company/250906/faw-jhelum-motors,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:49.422237+00:00
Quality Autos,auto repair,https://qualityautos6.wordpress.com/,+923323105538,"Bewal PLaza G9, Islamabad, Islamabad",https://www.businesslist.pk/company/257595/quality-autos,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:51.645194+00:00
Fixdar,auto repair,,03-111-222-819,"Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/254467/fixdar,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:52.864965+00:00
Pakistan Auto Workshop,auto repair,https://www.mechanicar.com/pakistan,+923082544269,"J6P5+85V, Gulfishan Town, Sheikhupura, Punjab, Shekhupura",https://www.businesslist.pk/company/258807/pakistan-auto-workshop,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:54.871506+00:00
Al-meena Marine Engineers,auto repair,,+923009509573,"Plot No 122-C Keamari Township,  Keamari, Karachi, 75620 Pakistan., Karachi",https://www.businesslist.pk/company/258780/al-meena-marine-engineers,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:56.986812+00:00
Auto Tech  express lube and maintenance,auto repair,http://autotech.pk,"051-5170676,","plot 2, block B, Main PWD road, oposit London bakery , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249664/auto-tech-express-lube-and-maintenance,businesslist_pk,scrapy,auto-repair,2026-08-29T02:03:58.935147+00:00
Raja Jalal Auto EFI Electrician &amp; Car AC,auto repair,,+923155782523,"Raja Jalal Auto EFI Electrician, Sarfaraz Market, Abdul Qadeer Khan Road, Khana Pull, Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/253594/raja-jalal-auto-efi-electriciancar-ac,businesslist_pk,scrapy,auto-repair,2026-08-29T02:04:01.278213+00:00
Autosource Pvt Ltd,auto repair,,+923008451158,"Johar town lahore, Lahore",https://www.businesslist.pk/company/255062/autosource-pvt-ltd,businesslist_pk,scrapy,auto-repair,2026-08-29T02:04:03.316096+00:00
Ubaid Autos,auto repair,,+923002103102,"Plot #WS-10,Block-7,Opposit To DILL PASAND,F.B.Area, Karachi, Sindh",https://www.businesslist.pk/company/182442/ubaid-autos,businesslist_pk,scrapy,auto-repair,2026-08-29T02:04:05.010760+00:00
Bindawood Logistics Services,package shipping,,02132410820-1,"Address: Office No. 7/16 7th Floor Arkay Square Extension Shahrah-e-Liaquat New Challi Karachi , Karachi, Sindh",https://www.businesslist.pk/company/249043/bindawood-logistics-services,businesslist_pk,scrapy,package-shipping,2026-08-29T02:04:25.413150+00:00
EMA Shipping,package shipping,,+9221-32601355,"EM-A Shipping 5B-1, 5th Floor, Fakhri Trade Center, Shahra-e-Liaquat, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/252696/ema-shipping,businesslist_pk,scrapy,package-shipping,2026-08-29T02:04:35.483966+00:00
M.A. Land Transport Co. (Pvt) Ltd.,transport,https://www.malco.pk/,"+92-21-2421445, 2420468, 2410202, 7010385","Room No. 16, 17, 2nd Floor, Off I.I. Chundrigar Road, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/138881/ma-land-transport-co-pvt-ltd,businesslist_pk,scrapy,transport,2026-08-29T02:04:40.566437+00:00
Crescent Cranes &amp; Carriers,transport,https://www.crescentcc.pk,+923009691111,"507, Al Qadir Heights, Babar Block, Garden Town, Lahore, Lahore",https://www.businesslist.pk/company/257865/crescent-cranescarriers,businesslist_pk,scrapy,transport,2026-08-29T02:04:42.660729+00:00
Mohsin Traders,transport,https://mohsintraders.com,9221-2420253,"Shop no 9, Sadaf Centre,  Serai Road, Karachi, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/107170/mohsin-traders,businesslist_pk,scrapy,transport,2026-08-29T02:04:43.937410+00:00
WAV Shipping Group,logistics,http://www.wavshippings.com,+92-21-34968787,"Office# M-34 / M-36 Mezzanine Floor, Falaknaz Plaza, Sharah-e-Faisal, Karachi, Sindh",https://www.businesslist.pk/company/242941/wav-shipping-group,businesslist_pk,scrapy,logistics,2026-08-29T02:04:45.872610+00:00
Transways Forwarders,transport,http://www.transwayspk.com,(92 51) 2348673,"suite # 02   3rd FLOOR MUJAHID PLAZA JINNAH AVENUE BLUE AREA ISLAMABAD, Islamabad, Punjab",https://www.businesslist.pk/company/189052/transways-forwarders,businesslist_pk,scrapy,transport,2026-08-29T02:04:47.634551+00:00
Clear Freight International,transport,http://www.clearfreight.org,92-21-5877433,"114, 1st Floor, Clifton Center, Block V,  Clifton, Karachi , Karachi, Sindh",https://www.businesslist.pk/company/235607/clear-freight-international,businesslist_pk,scrapy,transport,2026-08-29T02:04:49.639468+00:00
Sea Eagle Movers &amp; Logistics Pvt Ltd,transport,,+92-51-2303842,"Office No 18-B, Adnan Plaza, 2nd Floor, G-10 Markaz, Islamabad, Pakistan., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/245483/sea-eagle-moverslogistics-pvt-ltd,businesslist_pk,scrapy,transport,2026-08-29T02:04:51.478503+00:00
OnTime International Shipping and Logistics,transport,https://otishipping.com/,+9242-35786886,"UGF-19 Eden Heights, Main Boulevard III, ZIP Code 54000, Lahore Pakistan , Lahore",https://www.businesslist.pk/company/254944/ontime-international-shipping-and-logistics,businesslist_pk,scrapy,transport,2026-08-29T02:04:53.075615+00:00
Al-haq Cargo Service,transport,http://www.alhaqcargoservice.com,"+92-51-4447962, +92-51-44434022","Office# 1, Plot 2J, Potohar Plaza, I-9 Markaz, Islamabad., Islamabad",https://www.businesslist.pk/company/227417/al-haq-cargo-service,businesslist_pk,scrapy,transport,2026-08-29T02:04:54.388689+00:00
Greenline Logistics,transport,,03035500110,"St 68, F-11/1, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/187789/green-line-logistics,businesslist_pk,scrapy,transport,2026-08-29T02:04:56.043766+00:00
Hino Hawksbay,transport,,+922132373176-9,"Z-3, Quaid-e-Azam Truck Stand Main Hawksbay Road, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/246687/hino-hawksbay,businesslist_pk,scrapy,transport,2026-08-29T02:04:58.361432+00:00
Pacewell Cargo &amp; Courier Services,transport,http://www.pacewell.com.pk,+92524591691,"DAR PLAZA, JAMAIT KHANA ROAD, SIALKOT, Sialkot, Punjab",https://www.businesslist.pk/company/242207/pacewell-cargocourier-services,businesslist_pk,scrapy,transport,2026-08-29T02:05:00.173839+00:00
Global Cargo Consolidators,transport,http://www.gccpak.com,052-4601611-2,"Main defence road, Sialkot 51310, Pakistan, Sialkot, Punjab",https://www.businesslist.pk/company/239982/global-cargo-consolidators,businesslist_pk,scrapy,transport,2026-08-29T02:05:02.258013+00:00
AS Logistics Afghanistan,transport,,+93780000021,"House # 34, Street # 15, Wazir Akbar Khan, Karachi, Punjab",https://www.businesslist.pk/company/243253/as-logistics-afghanistan,businesslist_pk,scrapy,transport,2026-08-29T02:05:04.341953+00:00
MY Cargo (pvt) Ltd,transport,http://www.mycargopk.com,"(92 52) 3250061, 3250062, +92 -321-3386000","Ugoki Road Shahab Pura, Sialkot",https://www.businesslist.pk/company/183508/my-cargo-pvt-ltd,businesslist_pk,scrapy,transport,2026-08-29T02:05:05.886135+00:00
Riazeda (pvt) Ltd.,transport,http://riazeda.com.pk,"+92 21 32401181, +92 21 32401185","Floor 9/2, S, Chapal Plaza, Office: 105, 108, 109, 110, 111 1st, R. 2 Hasrat Mohani Rd, Karachi, Sindh",https://www.businesslist.pk/company/183520/riazeda-pvt-ltd,businesslist_pk,scrapy,transport,2026-08-29T02:05:07.454347+00:00
Real Flowers PK,transport,,03000177325,"M01, Fatima Center, Off Khayaban-e-Hafiz, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/250024/real-flowers-pk,businesslist_pk,scrapy,transport,2026-08-29T02:05:09.422876+00:00
Moody.pk,transport,,03454488689,"Commercial Lane 585, Block H-3 Block H 3 Phase 2 Johar Town, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/254291/moodypk,businesslist_pk,scrapy,transport,2026-08-29T02:05:11.449330+00:00
Multan Freight Lines,transport,,"00923219085148, +92 321 8371724","GATE NO,2 STREET NO,3 PLOT NO,478-479 NEW TRUCK,STAND HAWKSBAY ,MARIPUR ROAD ,KARACHI  , Karachi, Sindh",https://www.businesslist.pk/company/244566/multan-freight-lines,businesslist_pk,scrapy,transport,2026-08-29T02:05:12.962855+00:00
Khan Enterprises,transport,,+92-51-227033,"Khan Enterprises Office, Main G.T. Road, Sarai-Kharboza Bus-Stop, Tarnol, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242357/khan-enterprises,businesslist_pk,scrapy,transport,2026-08-29T02:05:14.338732+00:00
Book My Travel &amp; Tours,transport,,0915250217-8,"UG-148 Deans Trade Center , Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/247568/book-my-traveltours,businesslist_pk,scrapy,transport,2026-08-29T02:05:16.394110+00:00
Sa-rentacar,transport,,0316 5167043,"Pakistan Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248685/sa-rentacar,businesslist_pk,scrapy,transport,2026-08-29T02:05:18.597080+00:00
Accurate Services Pakistan,logistics,http://www.akurateservices.com,+92-42-36300083,"3RD FLOOR, EISSA HEIGHTS, 58 LAWRENCE ROAD, LAHORE, PAKISTAN, Lahore, Punjab",https://www.businesslist.pk/company/249566/accurate-services-pakistan,businesslist_pk,scrapy,logistics,2026-08-29T02:05:20.131543+00:00
Qaswa Logistics Network,logistics,http://www.qaswalogistics.com.pk,9221-34394429,"1/6-A, First Floor, Block-6, (Off) Shahrah-e-Faisal, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/138188/qaswa-logistics-network,businesslist_pk,scrapy,logistics,2026-08-29T02:05:22.170614+00:00
Amin Brothers Logistics Co.Pvt Ltd,logistics,http:www.ablogistics.com.pk,00923218225351,"Plot # 59 C Office # C-04 Touheed Comm,Street # 24 ,Phase -5 DHA Karachi , Karachi, Sindh",https://www.businesslist.pk/company/244866/amin-brothers-logistics-copvt-ltd,businesslist_pk,scrapy,logistics,2026-08-29T02:05:24.302631+00:00
Srs Shipping &amp; Logistics,logistics,http://www.srsshippings.com,021-34550770-71,"407 4th floor Marine Faisal, Shahra-e-Faisal, Karachi, Sindh",https://www.businesslist.pk/company/243381/srs-shippinglogistics,businesslist_pk,scrapy,logistics,2026-08-29T02:05:26.054490+00:00
Fasin International,logistics,http://www.fasininternational.com,+ 92-213-4325469-70,"Suite # 303, 3rd Floor, Anum Blessing Plot CC, Block 7&amp;8, K.C.H.S. Shahrah-e-Faisal, Karachi b  75350 Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/243697/fasin-international,businesslist_pk,scrapy,logistics,2026-08-29T02:05:28.013560+00:00
Aerocean Freight Forwarder,logistics,http://www.aerocean.biz,0523550264,"Defence road, Sialkot, Punjab",https://www.businesslist.pk/company/242014/aerocean-freight-forwarder,businesslist_pk,scrapy,logistics,2026-08-29T02:05:29.294004+00:00
Synergy Freight International,logistics,http://www.synergyfreightpk.com,(921) 34391901-3,"PECHS Block 6, Nursery Main Shahrah-e-Faisal  Karachi – Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/245312/synergy-freight-international,businesslist_pk,scrapy,logistics,2026-08-29T02:05:31.265218+00:00
Allied Logistic (smc-pvt.) Ltd.,logistics,https://alliedlogistics.com.pk/,"(92 21) 32859375, (92 21) 32850154","Suite #3-4,1st Floor,GSA House,19-Timber Pond,Keamari, Karachi, Sindh",https://www.businesslist.pk/company/187750/allied-logistic-smc-pvt-ltd,businesslist_pk,scrapy,logistics,2026-08-29T02:05:32.293969+00:00
SILK Packers &amp; Movers,logistics,https://silklogistics.com.pk/,+923005922382,"Blue Area, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253708/silk-packersmovers,businesslist_pk,scrapy,logistics,2026-08-29T02:05:33.490280+00:00
JK Pallet &amp; Packaging Ltd,logistics,http://jkpallets.pk,+923332182478,"Plot# LR 1/1/13, Lawrence Quarter, Ireland Road, Karachi, Sindh",https://www.businesslist.pk/company/248593/jk-palletpackaging-ltd,businesslist_pk,scrapy,logistics,2026-08-29T02:05:35.302129+00:00
SMB Logistics Solutions,logistics,http://smblogisticssolutions.com,+92 21 32600691,"Suite # A-401, 4th Floor, New Chaali Trade Centre, Shahra-e-Liaquat, Karachi, Sindh",https://www.businesslist.pk/company/249603/smb-logistics-solutions,businesslist_pk,scrapy,logistics,2026-08-29T02:05:36.423906+00:00
Whc Express Courier,logistics,http://www.whcexpress.com,+92-52-3240162,"Basement Afzal 02 Shahbpura Road Sialkot, Sialkot, Punjab",https://www.businesslist.pk/company/243481/whc-express-courier,businesslist_pk,scrapy,logistics,2026-08-29T02:05:38.401843+00:00
CCS Couriers,logistics,http://www.communitycourierservices.com,09222331216,"Jinnah Road  Aamir Shaheed Road Abbottabad, Abbottabad, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/242626/ccs-couriers,businesslist_pk,scrapy,logistics,2026-08-29T02:05:39.546895+00:00
PSG Rent a Car Lahore,transport,http://www.pakrentacar.pk,0337 8635 333,"SJ Arcade, Main Defence Road, Cantt., Lahore, Punjab",https://www.businesslist.pk/company/247146/psg-rent-a-car-lahore,businesslist_pk,scrapy,transport,2026-08-29T02:05:41.168522+00:00
Bissmillah cargo,transport,http://www.bcts.com,03357111111,"All khadim pump Rohri by pass, Sukkur, Sindh",https://www.businesslist.pk/company/242789/bissmillah-cargo,businesslist_pk,scrapy,transport,2026-08-29T02:05:43.139364+00:00
Packers and Movers in Karachi,transport,https://packersandmoversinkarachi.pk/,+923018416275,"M1 Mezzanine Floor, Plot 7c Street 5, Badar Commercial Area Defence V Extn, Karachi, Pakistan, Karachi",https://www.businesslist.pk/company/254754/packers-and-movers-in-karachi,businesslist_pk,scrapy,transport,2026-08-29T02:05:44.754154+00:00
Rent a Car Pakistan Karachi,transport,,+9221-34989960,"A-1 Sohail Center Block-8 Gulshan-e-Iqbal Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242980/rent-a-car-pakistan-karachi,businesslist_pk,scrapy,transport,2026-08-29T02:05:45.962103+00:00
Packers and Movers,transport,http://packermovers.com.pk,0512102997,"uit # 16, 1nd floor Gull Plaza F-10 Markaz Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242966/packers-and-movers,businesslist_pk,scrapy,transport,2026-08-29T02:05:47.699892+00:00
