company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
RedSpider Web & Art Design | Web Design Dubai UAE,Website designer,https://www.redspider.ae/,info@redspider.ae,info@redspider.ae,+971 55 551 5475,"Sofitel, Burj Gate Tower - 1002 - Sheikh Zayed Rd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates",https://www.linkedin.com/company/red-spider-web-&-art-design,https://www.facebook.com/RedSpiderWebandArtDesign/,https://www.instagram.com/redspiderwebartdesign/,4.9,121,,,,web development agencies in Dubai,https://www.google.com/maps/place/RedSpider+Web+%26+Art+Design+%7C+Web+Design+Dubai+UAE/data=!4m7!3m6!1s0x3e5f4349e79cb449:0xbe1560c25b3c0234!8m2!3d25.2003171!4d55.2695243!16s%2Fg%2F11bbwqg66l!19sChIJSbSc50lDXz4RNAI8W8JgFb4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:12:02.600Z
Tekrevol Dubai | App Development Company,Software company,https://www.tekrevol.com/mobile-app-development-company-dubai?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb&utm_id=dubai,info@tekrevol.com,info@tekrevol.com,+971 4 561 6845,"Dubai World, Sheikh Rashid Tower - Floor No 19 - Trade Center Second - Dubai - United Arab Emirates",https://www.linkedin.com/company/tekrevol/,https://www.facebook.com/TekRevolOfficial/,https://www.instagram.com/tekrevol/,4.9,27,250 - 999,51 to 250,$26 - $50,app development companies in Dubai,https://www.google.com/maps/place/Tekrevol+Dubai+%7C+App+Development+Company/data=!4m7!3m6!1s0x3e5f6daba25d1257:0xf8e37e969426072a!8m2!3d25.2258337!4d55.2887171!16s%2Fg%2F11q84msj69!19sChIJVxJdoqttXz4RKgcmlJZ-4_g?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:12:45.994Z
TechGropse Riyadh Saudi Arabia - AI Mobile App Development Company | Hire Mobile App Developers,Software company,https://www.techgropse.com/sa/mobile-app-development-saudi-arabia,info@techgropse.com,info@techgropse.com,+971 52 798 4766,"Al Aziziyah, Riyadh 14514, Saudi Arabia",https://www.linkedin.com/company/techgropse/,https://www.facebook.com/techgropse/,https://www.instagram.com/techgropse/,4.9,22,50 - 249,$25 - $49 / hr,"$25,000+",software companies in Riyadh,https://www.google.com/maps/place/TechGropse+Riyadh+Saudi+Arabia+-+AI+Mobile+App+Development+Company+%7C+Hire+Mobile+App+Developers/data=!4m7!3m6!1s0x3e2f09b480f7c9c7:0x8351377e757fee82!8m2!3d24.5796671!4d46.7781017!16s%2Fg%2F11vqrr211t!19sChIJx8n3gLQJLz4Rgu5_dX43UYM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:17:48.326Z
Contour Software (Pvt) Ltd.,Software company,https://contour-software.com/,info@contour-software.com,info@contour-software.com; careers@contour-software.com,+92 21 34306280,"SNCC 1/1-A, Prestige Trade Center, 4th Floor, Main Shaheed-e-Millat Rd, Modern Society Karachi, 74200, Pakistan",https://pk.linkedin.com/company/contoursoftware,https://www.facebook.com/contoursoftware/,https://www.instagram.com/contoursoftwareltd/,4.7,422,,,,software companies in Karachi,https://www.google.com/maps/place/Contour+Software+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3eb33eeca72a7e3f:0x82009b4494308cfe!8m2!3d24.8838243!4d67.0576393!16s%2Fg%2F1hc2_8m8j!19sChIJP34qp-w-sz4R_owwlESbAII?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:35:00.886Z
Cloud Software Solution - Website & Mobile App Development Company,Software company,http://www.cloudsoftwaresolution.in/,info@cloudsoftwaresolution.in,info@cloudsoftwaresolution.in,+91 99723 26812,"Ardente Office One, Block-1, First floor Unit No F-1119, Sadarmangala road Hoodicircle, Whitefield, Bengaluru, Karnataka 560048, India",https://www.linkedin.com/company/13740322/admin/,https://www.facebook.com/CSS.CloudSoftwareSolution/,https://www.instagram.com/cloudsoftsolution/,4.9,111,,,,software companies in Bangalore,https://www.google.com/maps/place/Cloud+Software+Solution+-+Website+%26+Mobile+App+Development+Company/data=!4m7!3m6!1s0x3bae119ae0765859:0x1b79fabde6a68c6f!8m2!3d12.992938!4d77.7157589!16s%2Fg%2F11f4tzgv8x!19sChIJWVh24JoRrjsRb4ym5r36eRs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:38:49.421Z
Globe3 ERP Pte Ltd - AI-Powered ERP Software Singapore,Software company,https://www.globe3.com/,enquiry@globe3.com,enquiry@globe3.com,+65 6749 8823,"10 Kallang Ave, #05-15 Aperia Tower 2, Singapore 339510",https://www.linkedin.com/company/tno-systems-pte-ltd/,https://www.facebook.com/Globe3ERP,,4.9,113,,,,software companies in Singapore,https://www.google.com/maps/place/Globe3+ERP+Pte+Ltd+-+AI-Powered+ERP+Software+Singapore/data=!4m7!3m6!1s0x31da17f5f7b93b79:0xb4cfe1c60b35a75a!8m2!3d1.3102201!4d103.8644261!16s%2Fg%2F1pv1h09j2!19sChIJeTu59_UX2jERWqc1C8bhz7Q?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:45:51.814Z
Centre For Cybersecurity Institute,Training provider,https://centreforcybersecurity.com/,hello@cfcsea.com,hello@cfcsea.com,+65 6950 9112,"176 Orchard Rd, #05-05, Singapore 238843",https://www.linkedin.com/company/centre-for-cybersecurity,https://www.facebook.com/cfcsea,https://www.instagram.com/cfcsea/,4.8,153,,,,cybersecurity companies in Singapore,https://www.google.com/maps/place/Centre+For+Cybersecurity+Institute/data=!4m7!3m6!1s0x84f70fb63a927abd:0xd8060bb1a54875d3!8m2!3d1.3019624!4d103.8397343!16s%2Fg%2F11q96hz70r!19sChIJvXqSOrYP94QR03VIpbELBtg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:47:46.455Z
Lightweight Solutions,Software company,https://lightweightsolutions.co/,info@lightweightsolutions.me,info@lightweightsolutions.me; hr@lightweightsolutions.me,+63 917 597 4975,"5F, Phinma Plaza, 39 Plaza Dr, Rockwell Center, Makati City, Philippines",https://www.linkedin.com/company/12687215/,https://www.facebook.com/LightweightSolutions/,https://www.instagram.com/lightweightsolutions/,5.0,221,,,,software companies in Manila,https://www.google.com/maps/place/Lightweight+Solutions/data=!4m7!3m6!1s0x3397c95ca18ed41d:0x9320d8372f8a3f32!8m2!3d14.5639327!4d121.0374373!16s%2Fg%2F11rcwd8mzt!19sChIJHdSOoVzJlzMRMj-KLzfYIJM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:49:38.541Z
Mitrais Jakarta - World Class Software Development Company,Software company,https://www.mitrais.com/?utm_source=googlemybusiness.com&utm_medium=referral&utm_campaign=googlemybusiness.com-1121-21082024&utm_content=googlemybusiness.com-g-m-business-jakarta-21082024,info@mitrais.com,info@mitrais.com,+62 21 5277636,"Gedung Wirausaha, Jl. H. R. Rasuna Said No.3 Lantai 8, RT.3/RW.1, Karet, Setiabudi, South Jakarta City, Jakarta 12940, Indonesia",https://www.linkedin.com/company/mitrais/,https://www.facebook.com/mitraisofficial/,https://www.instagram.com/mitrais/,4.7,24,250 - 999,$25 - $49 / hr,"$50,000+",software companies in Jakarta,https://www.google.com/maps/place/Mitrais+Jakarta+-+World+Class+Software+Development+Company/data=!4m7!3m6!1s0x2e69f3f7dfc605a3:0x60ad4d79f0931a6!8m2!3d-6.2138332!4d106.8311106!16s%2Fg%2F1tfws7y9!19sChIJowXG3_fzaS4RpjEJn9fUCgY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:53:28.163Z
Cambio Software,Software company,http://www.cambio.lk/,info@cambiohealthcare.co.uk,info@cambiohealthcare.co.uk; marketing@cambio.dk; info@cambio.lk,+94 112 376 500,"524 R. A. De Mel Mawatha, Colombo, Sri Lanka",https://www.linkedin.com/company/cambio-software-engineering/,https://www.facebook.com/CambioSriLanka,,4.7,223,,,,software companies in Colombo,https://www.google.com/maps/place/Cambio+Software/data=!4m7!3m6!1s0x3ae259679b076c99:0x17314c8968461a5e!8m2!3d6.8981162!4d79.8559752!16s%2Fg%2F1tfkc_y9!19sChIJmWwHm2dZ4joRXhpGaIlMMRc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:56:02.930Z
CodeGen International (Pvt) Ltd,Software company,http://www.codegen.co.uk/,sales@codegen.co.uk,sales@codegen.co.uk; sales@codegen.net; info@codegen.co.uk,+94 112 024 400,"Tripoli Market Square, CodeGen Intern1 – 5, TRACE Expert City, 01000, Sri Lanka",https://www.linkedin.com/company/codegen,https://www.facebook.com/CodeGen.International/,https://www.instagram.com/codegen_international/,4.7,476,,,,software companies in Colombo,https://www.google.com/maps/place/CodeGen+International+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25910773775c5:0xf1a31b65302d429d!8m2!3d6.9300599!4d79.8614617!16s%2Fg%2F11b5q_hyg3!19sChIJxXU3dxBZ4joRnUItMGUbo_E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:56:02.930Z
Tech Cloud Ltd,Website designer,https://techcloudltd.com/,sales@techcloudltd.com,sales@techcloudltd.com,+880 1799-920150,"379 Ln 6, Dhaka 1206, Bangladesh",https://www.linkedin.com/company/tech-cloud-ltd/,https://www.facebook.com/techcloudltd/,https://www.instagram.com/techcloud_ltd/,4.7,113,,,,tech startups in Dhaka,https://www.google.com/maps/place/Tech+Cloud+Ltd/data=!4m7!3m6!1s0x3755c6557055dc29:0xbbb4d469c9f21515!8m2!3d23.8127005!4d90.4132176!16s%2Fg%2F11bbwn_cl0!19sChIJKdxVcFXGVTcRFRXyyWnUtLs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:57:18.329Z
Kaz Software Bangladesh,Software company,https://kaz.com.bd/,info@kaz.com.bd,info@kaz.com.bd; info.ch@kaz.com.bd,+880 1795-339300,"35, 5 Shantinagar Rd, Dhaka 1217, Bangladesh",https://www.linkedin.com/company/kaz-software-limited/,https://www.facebook.com/kazsoftware,,4.8,245,,,,software companies in Dhaka,https://www.google.com/maps/place/Kaz+Software+Bangladesh/data=!4m7!3m6!1s0x3755b8942a779755:0x7f1e1f85aa0ce78d!8m2!3d23.7387218!4d90.4127055!16s%2Fg%2F12hky6czs!19sChIJVZd3KpS4VTcRjecMqoUfHn8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T20:57:56.848Z
Goji Labs - Los Angeles App Development,Software company,https://gojilabs.com/,hello@gojilabs.com,hello@gojilabs.com; marketing@gojilabs.com,(213) 816-1285,"800 Wilshire Blvd, Los Angeles, CA 90017",https://www.linkedin.com/company/goji-labs/,,https://www.instagram.com/goji_labs,4.9,57,11 to 50,$26 - $50,$10001 - $25000,software companies in Los Angeles,https://www.google.com/maps/place/Goji+Labs+-+Los+Angeles+App+Development/data=!4m7!3m6!1s0x80c2c7b15f37559d:0xd3a7af4d621ae5bf!8m2!3d34.049449!4d-118.258647!16s%2Fg%2F11css6hx7s!19sChIJnVU3X7HHwoARv-UaYk2vp9M?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,85,A,2026-08-01T21:10:25.561Z
"Digis, a Fiverr company (NYSE: FVRR)",software developer,https://digiscorp.com/,sales@digiscorp.com,sales@digiscorp.com,,"Dubai, United Arab Emirates",https://www.linkedin.com/company/digiscorp/,https://www.facebook.com/digiscorp,,4.9,91,50 - 249,$25 - $49 / hr,"$5,000+",ae/developers,https://clutch.co/profile/digis-fiverr-company-nyse-fvrr,clutch,cloak_browser,alive,85,A,2026-08-01T21:30:02.034Z
Halo Lab,software developer,https://www.halo-lab.com/services/software-product-development,inquiry@halo-lab.com,inquiry@halo-lab.com,,"Dubai, United Arab Emirates",https://www.linkedin.com/company/halolabteam,,https://www.instagram.com/halolabteam/,4.9,98,50 - 249,$25 - $49 / hr,"$10,000+",ae/developers,https://clutch.co/profile/halo-lab,clutch,cloak_browser,alive,85,A,2026-08-01T21:30:02.034Z
Shakuro,software developer,https://shakuro.com/,hello@shakuro.com,hello@shakuro.com,,"Dubai, United Arab Emirates",https://www.linkedin.com/organization-guest/company/shakuro/,,https://www.instagram.com/shakuro_team/,5.0,63,50 - 249,$25 - $49 / hr,"$5,000+",ae/developers,https://clutch.co/profile/shakuro,clutch,cloak_browser,alive,85,A,2026-08-01T21:30:02.034Z
SEO Tech Experts Pvt Ltd,software developer,https://www.seotechexperts.ae/web-design-development,hello@seotechexperts.ae,hello@seotechexperts.ae,,"Dubai, United Arab Emirates",https://www.linkedin.com/company/seo-tech-experts-dubai/,https://www.facebook.com/SEOTechExpertsDubai,https://www.instagram.com/seotechexperts.dubai/,5.0,53,50 - 249,$50 - $99 / hr,"$1,000+",ae/web-designers,https://clutch.co/profile/seo-tech-experts,clutch,cloak_browser,alive,85,A,2026-08-01T21:31:12.591Z
WPWeb Infotech,software developer,https://wpwebinfotech.com/,sales@wpwebinfotech.com,sales@wpwebinfotech.com,,"Ahmedabad, India",https://www.linkedin.com/company/wpwebinfotech/,https://www.facebook.com/wpwebinfotech/,https://www.instagram.com/wpwebinfotech/,5.0,85,250 - 999,< $25 / hr,"$25,000+",in/developers,https://clutch.co/profile/wpweb-infotech,clutch,cloak_browser,alive,85,A,2026-08-01T21:35:32.012Z
Infowind Technologies IT Pvt Ltd,software developer,https://www.infowindtech.com/clutch-landing-page/,sales@infowindtech.com,sales@infowindtech.com,,"Indore, India",https://www.linkedin.com/company/infowind-technologies/,https://www.facebook.com/infowindtech,https://www.instagram.com/infowindtech/,4.9,72,50 - 249,< $25 / hr,"$5,000+",in/developers,https://clutch.co/profile/infowind-technologies-it,clutch,cloak_browser,alive,85,A,2026-08-01T21:35:32.012Z
DreamzTech Solutions,software developer,https://dreamztech.com/,marketing@dreamztech.com,marketing@dreamztech.com,,"Kolkata, India",https://www.linkedin.com/company/dreamztech-solutions-pvt-ltd,https://www.facebook.com/DreamztechUsa/,,4.9,73,250 - 999,$25 - $49 / hr,"$25,000+",in/developers,https://clutch.co/profile/dreamztech-solutions,clutch,cloak_browser,alive,85,A,2026-08-01T21:35:32.012Z
divami,software developer,https://divami.com/,info@divami.com,info@divami.com,,"Hyderabad, India",https://www.linkedin.com/company/divami-design-led-ai,https://www.facebook.com/DivamiDesignLabs/,https://www.instagram.com/divami.global/,4.8,61,50 - 249,$50 - $99 / hr,"$25,000+",in/developers,https://clutch.co/profile/divami,clutch,cloak_browser,alive,85,A,2026-08-01T21:35:32.012Z
Mainmatter,software developer,https://mainmatter.com/clutch/,mainmatter@fosstodon.org,mainmatter@fosstodon.org; info@mainmatter.com,,"München, Germany",https://www.linkedin.com/company/mainmatter/,,,4.8,12,10 - 49,$100 - $149 / hr,"$10,000+",de/developers,https://clutch.co/profile/mainmatter,clutch,cloak_browser,alive,85,A,2026-08-01T21:42:59.345Z
Paracon Consultants Corp.,software developer,https://paracon.ca/,info@paracon.ca,info@paracon.ca,,"Toronto, Canada",https://www.linkedin.com/company/paraconconsultants,https://www.facebook.com/ParaconConsultants,https://www.instagram.com/paraconconsultants,5.0,51,10 - 49,$25 - $49 / hr,"$5,000+",ca/developers,https://clutch.co/profile/paracon-consultants-corp,clutch,cloak_browser,alive,85,A,2026-08-01T21:43:59.400Z
ROCKETECH,software developer,https://rocketech.it/software-development/,hello@rocketech.it,hello@rocketech.it,,"Toronto, Canada",https://linkedin.com/company/rocketech,https://facebook.com/rocketech.it,https://instagram.com/rocketech.it,4.8,66,50 - 249,$25 - $49 / hr,"$5,000+",ca/developers,https://clutch.co/profile/rocketech,clutch,cloak_browser,alive,85,A,2026-08-01T21:43:59.400Z
Scopic,software developer,https://scopicsoftware.com/,sales@scopicsoftware.com,sales@scopicsoftware.com,,"Marlborough, MA",https://www.linkedin.com/company/scopic-software/,https://www.facebook.com/scopicsoftware,https://www.instagram.com/scopic_software/,4.8,69,250 - 999,$50 - $99 / hr,"$10,000+",us/developers,https://clutch.co/profile/scopic-0,clutch,cloak_browser,alive,85,A,2026-08-01T21:45:58.814Z
o2one Labs Kuwait,Software company,https://deliverable.agency/kuwait-mobile-app-development-company?utm_source=google&utm[%E2%80%A6]e_business_profile&utm_content=mobile_app_development_kuwait,info@deliverable.agency,info@deliverable.agency; hr@deliverable.agency,+965 6675 1446,"10th floor, Al Bahar Tower, Ahmad Al Jaber St Sharq Kuwait City، 15301, Kuwait",https://www.linkedin.com/company/deliverables-agency,,https://www.instagram.com/deliverables_agency/,4.7,17,50 - 249,< $25 / hr,"$25,000+",software companies in Kuwait City,https://www.google.com/maps/place/o2one+Labs+Kuwait/data=!4m7!3m6!1s0x3fcf85b026a22411:0x660487d4590f904!8m2!3d29.3787839!4d47.9799385!16s%2Fg%2F11gk3vypf6!19sChIJESSiJrCFzz8RBPmQRX1IYAY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T20:23:33.938Z
Genetech Solutions,Software company,http://www.genetechsolutions.com/,info@genetech.co,info@genetech.co,+92 21 34558425,"166, Block III G/5 P.E.C.H.S., Karachi, 75400, Pakistan",https://www.linkedin.com/company/genetech-solutions,https://www.facebook.com/GenetechSolutions,https://www.instagram.com/lifeatgenetech/,4.5,110,50 - 249,$25 - $49 / hr,"$10,000+",software companies in Karachi,https://www.google.com/maps/place/Genetech+Solutions/data=!4m7!3m6!1s0x3eb33eed775959a5:0x653a6ae6b3f6a391!8m2!3d24.8793887!4d67.0591451!16s%2Fg%2F1tdd3rc0!19sChIJpVlZd-0-sz4RkaP2s-ZqOmU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T20:35:00.886Z
InvoZone,Software company,https://invozone.com/,sales@invozone.com,sales@invozone.com,+92 317 7711171,"605 Abdul Haque Rd, Block H-3 Block H 3 Phase 2 Johar Town, Lahore, 54000, Pakistan",https://www.linkedin.com/company/invozone,,https://www.instagram.com/invozone/,4.6,115,250 - 999,$25 - $49 / hr,"$10,000+",software development companies in Lahore,https://www.google.com/maps/place/InvoZone/data=!4m7!3m6!1s0x391903a7b8137a3d:0xaf8bf9341ccad18f!8m2!3d31.4675884!4d74.2615051!16s%2Fg%2F11j7dmf9tw!19sChIJPXoTuKcDGTkRj9HKHDT5i68?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T20:36:15.550Z
K-tech MeitY Nasscom CoE IoT & AI,Association / Organization,https://www.coe-iot.com/,coe-iot@nasscom.in,coe-iot@nasscom.in; co-innovate@nasscom.in,+91 80 4124 6174,"3rd Floor, Nasscom, CoE IOT 29/A, 27th Main Rd, Sector 5, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",https://www.linkedin.com/company/nasscomcoe-iot/,https://www.facebook.com/coeiot/,,4.5,163,,,,tech startups in Bangalore,https://www.google.com/maps/place/K-tech+MeitY+Nasscom+CoE+IoT+%26+AI/data=!4m7!3m6!1s0x3bae149d1401200d:0x10986f398713c27a!8m2!3d12.9205598!4d77.6511154!16s%2Fg%2F11rn3ywy9g!19sChIJDSABFJ0UrjsResIThzlvmBA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T20:40:06.836Z
TechnBrains New York - Mobile App Development Company,Software company,https://www.technbrains.com/locations/mobile-app-development-company-new-york-city?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-nyc&utm_id=gmb-nyc,contact@technbrains.com,contact@technbrains.com; jane@company.com,(833) 888-6032,"165 Broadway Suite # 1007, 23rd Floor, New York, NY 10006",https://www.linkedin.com/company/technbrains,https://www.facebook.com/technbrains/,https://www.instagram.com/technbrains/,4.7,12,50 - 249,$25 - $49 / hr,"$25,000+",software development companies in New York,https://www.google.com/maps/place/TechnBrains+New+York+-+Mobile+App+Development+Company/data=!4m7!3m6!1s0x89c25b9c38876da1:0xdcb386963af8acfc!8m2!3d40.7096195!4d-74.0105084!16s%2Fg%2F11kvr3sfbp!19sChIJoW2HOJxbwokR_Kz4OpaGs9w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T21:06:24.169Z
Street Group,Software company,https://www.streetgroup.co.uk/,hello@street.co.uk,hello@street.co.uk; info@spectre.uk.com; partner@street.co.uk,+44 161 464 5730,"North Square, 11-13 Spear St, Manchester M1 1JU, United Kingdom",https://www.linkedin.com/company/37568858,,,5.0,444,,,,software development companies in Manchester,https://www.google.com/maps/place/Street+Group/data=!4m7!3m6!1s0x487baf1a971e3135:0xf66650d10a1fceb3!8m2!3d53.4819612!4d-2.235582!16s%2Fg%2F11dylwl_3j!19sChIJNTEelxqve0gRs84fCtFQZvY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T21:13:37.751Z
Your Software Supplier,Software company,http://www.yoursoftwaresupplier.com/,renaldo@yoursoftwaresupplier.com,renaldo@yoursoftwaresupplier.com; partnerships@yoursoftwaresupplier.com; info@yoursoftwaresupplier.com,+31 6 30238894,"Keizersgracht 62, 1015 CS Amsterdam, Netherlands",https://www.linkedin.com/in/renaldomelkert/,,,4.9,410,,,,software companies in Amsterdam,https://www.google.com/maps/place/Your+Software+Supplier/data=!4m7!3m6!1s0x47c42f1a649dbc29:0x4fb724046b7a8d70!8m2!3d52.3782595!4d4.8881086!16s%2Fg%2F11j8ghtr97!19sChIJKbydZBovxEcRcI16awQkt08?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,84,A,2026-08-01T21:16:11.037Z
